idListaCobro,idCredito,consecutivoCobro,idBanco,montoExigible,montoCobrar,montoCobrado,fechaCobroBanco,idRespuestaBanco,fechaCreacionLista,fechaEnvioCobro,idEmisora
156068,706120,41418904,2,1680.65,1680.65,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156068,709523,41418905,2,1427.49,1427.49,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156068,709526,41418906,2,2161.23,2161.23,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156068,710906,41418907,2,1317.81,1317.81,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156068,712906,41418908,2,881.84,881.84,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156068,714426,41418909,2,1315.65,1315.65,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156068,716370,41418910,2,539.07,539.07,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156068,725225,41418911,2,1012.29,1012.29,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156068,729232,41418912,2,1074.89,1074.89,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156069,459611,41418913,2,267.73,267.73,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156069,470886,41418914,2,782.53,782.53,782.53,06/01/2025,00,06/01/2025 8:50AM,06/01/2025,5
156070,732324,41418915,2,426.84,426.84,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156070,732324,41418916,2,1067.11,1067.11,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156070,732324,41418917,2,640.26,640.26,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156070,737028,41418918,2,244.73,244.73,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156070,737028,41418919,2,407.88,407.88,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156070,737028,41418920,2,163.15,163.15,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156070,737543,41418921,2,364.37,364.37,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156070,737543,41418922,2,607.28,607.28,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156070,737543,41418923,2,242.91,242.91,0.00,,04,06/01/2025 8:50AM,06/01/2025,5
156071,71507,41418953,2,119.90,119.90,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,71507,41418954,2,299.75,299.75,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,71507,41418999,2,179.85,179.85,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,279267,41418947,2,163.40,163.40,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,279267,41418948,2,245.10,245.10,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,279267,41418996,2,408.50,408.50,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,329377,41418955,2,310.61,310.61,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,329377,41418956,2,517.68,517.68,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,329377,41419000,2,207.07,207.07,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,372875,41418940,2,514.51,514.51,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,372875,41418992,2,308.71,308.71,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,380168,41418924,2,103.54,103.54,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,380168,41418925,2,258.84,258.84,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,380168,41418984,2,155.30,155.30,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,381534,41418932,2,158.25,158.25,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,381534,41418933,2,395.62,395.62,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,381534,41418988,2,237.37,237.37,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,388636,41418926,2,1074.28,1074.28,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,388636,41418927,2,429.71,429.71,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,388636,41418985,2,644.57,644.57,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,407768,41418938,2,939.03,939.03,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,407768,41418939,2,563.42,563.42,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,407768,41418991,2,375.61,375.61,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,408684,41418976,2,483.21,483.21,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,408684,41418977,2,289.93,289.93,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,408684,41419011,2,193.28,193.28,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,422505,41418949,2,258.23,258.23,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,422505,41418950,2,387.35,387.35,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,422505,41418997,2,645.58,645.58,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,435123,41418941,2,644.97,644.97,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,435123,41418942,2,386.98,386.98,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,435123,41418993,2,257.99,257.99,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,449374,41418972,2,146.33,146.33,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,449374,41418973,2,365.83,365.83,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,449374,41419009,2,219.50,219.50,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,452638,41418965,2,563.44,563.44,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,452638,41418966,2,338.06,338.06,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,452638,41419005,2,225.37,225.37,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,491831,41418967,2,661.04,661.04,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,491831,41418968,2,440.70,440.70,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,491831,41419006,2,1101.74,1101.74,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,496490,41418969,2,92.31,92.31,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,496490,41419007,2,378.31,378.31,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,496814,41418978,2,597.76,597.76,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,496814,41418979,2,358.66,358.66,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,496814,41419012,2,239.10,239.10,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,529665,41418957,2,504.44,504.44,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,529665,41418958,2,756.66,756.66,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,529665,41419001,2,1261.10,1261.10,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,681515,41418980,2,234.76,234.76,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,681515,41418981,2,586.89,586.89,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,681515,41419013,2,352.13,352.13,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,682332,41418934,2,352.13,352.13,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,682332,41418935,2,586.89,586.89,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,682332,41418989,2,234.76,234.76,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,693003,41418963,2,302.57,302.57,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,693003,41418964,2,453.86,453.86,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,693003,41419004,2,756.43,756.43,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,695659,41418945,2,483.77,483.77,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,695659,41418946,2,322.50,322.50,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,695659,41418995,2,806.28,806.28,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,696516,41418974,2,1296.74,1296.74,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,696516,41418975,2,2161.23,2161.23,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,696516,41419010,2,864.49,864.49,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,706120,41418959,2,672.26,672.26,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,706120,41418960,2,1008.39,1008.39,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,706120,41419002,2,1680.65,1680.65,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,709523,41418982,2,1427.49,1427.49,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,709523,41418983,2,571.00,571.00,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,709523,41419014,2,856.49,856.49,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,709526,41418936,2,1296.74,1296.74,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,709526,41418937,2,2161.23,2161.23,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,709526,41418990,2,864.49,864.49,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,710906,41418961,2,790.69,790.69,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,710906,41418962,2,1317.81,1317.81,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,710906,41419003,2,527.12,527.12,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,712414,41418943,2,502.49,502.49,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,712414,41418944,2,200.99,200.99,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,712414,41418994,2,301.49,301.49,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,712906,41418970,2,881.84,881.84,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,712906,41418971,2,352.73,352.73,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,712906,41419008,2,529.10,529.10,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,714426,41418930,2,789.39,789.39,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,714426,41418931,2,526.25,526.25,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,714426,41418987,2,1315.65,1315.65,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,716370,41418951,2,323.44,323.44,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,716370,41418952,2,539.07,539.07,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,716370,41418998,2,215.62,215.62,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,725225,41418928,2,1012.29,1012.29,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,725225,41418929,2,404.92,404.92,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156071,725225,41418986,2,607.37,607.37,0.00,,04,06/01/2025 8:53AM,06/01/2025,1
156072,649014,41419037,2,2684.72,2684.72,2684.72,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,658896,41419019,2,3066.99,3066.99,0.00,,04,06/01/2025 9:27AM,06/01/2025,1
156072,677231,41419021,2,2738.83,2738.83,0.00,,04,06/01/2025 9:27AM,06/01/2025,1
156072,679235,41419029,2,1280.64,1280.64,1280.64,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,679611,41419030,2,1280.72,1280.72,1280.72,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,680110,41419025,2,2561.45,2561.45,0.00,,04,06/01/2025 9:27AM,06/01/2025,1
156072,680889,41419039,2,2561.45,2561.45,0.00,,04,06/01/2025 9:27AM,06/01/2025,1
156072,681326,41419016,2,2134.54,2134.54,2134.54,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,682156,41419044,2,2561.45,2561.45,2561.45,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,684795,41419022,2,2184.06,2184.06,2184.06,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,691056,41419032,2,1173.78,1173.78,0.00,,04,06/01/2025 9:27AM,06/01/2025,1
156072,691067,41419036,2,2971.69,2971.69,0.00,,04,06/01/2025 9:27AM,06/01/2025,1
156072,696210,41419043,2,5794.79,5794.79,5794.79,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,696748,41419015,2,3781.25,3781.25,3781.25,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,698539,41419026,2,4961.21,4961.21,4961.21,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,700744,41419033,2,4682.66,4682.66,4682.66,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,701259,41419034,2,2231.29,2231.29,2231.29,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,705398,41419047,2,1348.26,1348.26,1348.26,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,706968,41419042,2,9365.32,9365.32,0.00,,04,06/01/2025 9:27AM,06/01/2025,1
156072,715165,41419017,2,4184.89,4184.89,0.00,,04,06/01/2025 9:27AM,06/01/2025,1
156072,715864,41419040,2,1770.64,1770.64,0.00,,04,06/01/2025 9:27AM,06/01/2025,1
156072,720149,41419028,2,8194.66,8194.66,0.00,,04,06/01/2025 9:27AM,06/01/2025,1
156072,722308,41419035,2,4565.59,4565.59,4565.59,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,722482,41419027,2,3102.26,3102.26,3102.26,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,724572,41419023,2,2575.46,2575.46,2575.46,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,725668,41419031,2,3512.00,3512.00,0.00,,04,06/01/2025 9:27AM,06/01/2025,1
156072,727835,41419024,2,5308.85,5308.85,5308.85,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,731980,41419018,2,4682.66,4682.66,4682.66,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,734192,41419038,2,2241.36,2241.36,2241.36,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,735473,41419020,2,6415.25,6415.25,6415.25,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,736726,41419046,2,3083.30,3083.30,0.00,,04,06/01/2025 9:27AM,06/01/2025,1
156072,737782,41419045,2,2315.46,2315.46,2315.46,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,738477,41419048,2,3968.33,3968.33,3968.33,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156072,740033,41419041,2,6560.41,6560.41,6560.41,06/01/2025,00,06/01/2025 9:27AM,06/01/2025,1
156073,654210,41419049,72,2738.83,2738.83,2738.83,09/01/2025,,06/01/2025 9:28AM,06/01/2025,12
156073,659105,41419050,72,1956.31,1956.31,1956.31,06/01/2025,00,06/01/2025 9:28AM,06/01/2025,12
156073,694843,41419055,72,1184.13,1184.13,0.00,,04,06/01/2025 9:28AM,06/01/2025,12
156073,713078,41419053,72,1080.61,1080.61,1080.61,09/01/2025,,06/01/2025 9:28AM,06/01/2025,12
156073,714981,41419052,72,2930.46,2930.46,2930.46,09/01/2025,,06/01/2025 9:28AM,06/01/2025,12
156073,730055,41419051,72,965.64,965.64,965.64,06/01/2025,00,06/01/2025 9:28AM,06/01/2025,12
156073,731199,41419054,72,3782.15,3782.15,3782.15,09/01/2025,,06/01/2025 9:28AM,06/01/2025,12
156073,732077,41419059,72,1730.19,1730.19,1730.19,06/01/2025,00,06/01/2025 9:28AM,06/01/2025,12
156073,736453,41419057,72,2339.53,2339.53,2339.53,08/01/2025,,06/01/2025 9:28AM,06/01/2025,12
156073,736497,41419058,72,2701.53,2701.53,0.00,,04,06/01/2025 9:28AM,06/01/2025,12
156073,737387,41419056,72,270.15,270.15,270.15,06/01/2025,00,06/01/2025 9:28AM,06/01/2025,12
156074,663258,41419061,12,977.10,977.10,977.10,06/01/2025,00,06/01/2025 9:29AM,06/01/2025,21
156074,688430,41419064,12,579.07,579.07,0.00,,04,06/01/2025 9:29AM,06/01/2025,21
156074,708773,41419067,12,1620.92,1620.92,0.00,,04,06/01/2025 9:29AM,06/01/2025,21
156074,710623,41419066,12,907.72,907.72,0.00,,04,06/01/2025 9:29AM,06/01/2025,21
156074,710743,41419068,12,4322.46,4322.46,0.00,,04,06/01/2025 9:29AM,06/01/2025,21
156074,714619,41419062,12,4322.46,4322.46,0.00,,04,06/01/2025 9:29AM,06/01/2025,21
156074,714678,41419065,12,810.46,810.46,0.00,,04,06/01/2025 9:29AM,06/01/2025,21
156074,721269,41419063,12,1350.77,1350.77,0.00,,04,06/01/2025 9:29AM,06/01/2025,21
156074,731078,41419060,12,2258.48,2258.48,0.00,,04,06/01/2025 9:29AM,06/01/2025,21
156074,733163,41419069,12,2014.69,2014.69,0.00,,04,06/01/2025 9:29AM,06/01/2025,21
156074,736356,41419070,12,939.54,939.54,939.54,06/01/2025,00,06/01/2025 9:29AM,06/01/2025,21
156074,737873,41419071,12,1339.98,1339.98,1339.98,06/01/2025,00,06/01/2025 9:29AM,06/01/2025,21
156075,659948,41419090,14,782.52,782.52,782.52,08/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,662194,41419085,14,313.01,313.01,313.01,07/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,677365,41419075,14,2826.13,2826.13,2826.13,09/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,681542,41419078,14,2561.45,2561.45,2561.45,06/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,686356,41419086,14,1280.64,1280.64,1280.64,06/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,692927,41419077,14,1025.85,1025.85,0.00,,04,06/01/2025 9:29AM,06/01/2025,9
156075,706551,41419072,14,3512.00,3512.00,3512.00,06/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,714994,41419082,14,2341.33,2341.33,2341.33,09/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,715683,41419089,14,1620.92,1620.92,1620.92,08/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,716155,41419083,14,3652.48,3652.48,3652.48,09/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,718264,41419076,14,2575.46,2575.46,0.00,,04,06/01/2025 9:29AM,06/01/2025,9
156075,721044,41419079,14,4575.90,4575.90,4575.90,09/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,722452,41419073,14,6637.67,6637.67,6637.67,06/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,722636,41419088,14,878.00,878.00,0.00,,04,06/01/2025 9:29AM,06/01/2025,9
156075,723762,41419074,14,3650.87,3650.87,3650.87,09/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,724408,41419084,14,8171.24,8171.24,8171.24,06/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,727845,41419087,14,3874.90,3874.90,3874.90,09/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,734893,41419080,14,2692.53,2692.53,2692.53,09/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,735628,41419093,14,2236.87,2236.87,2236.87,08/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,736091,41419081,14,6257.21,6257.21,0.00,,04,06/01/2025 9:29AM,06/01/2025,9
156075,738397,41419091,14,3782.15,3782.15,3782.15,09/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156075,739424,41419092,14,3512.00,3512.00,3512.00,06/01/2025,00,06/01/2025 9:29AM,06/01/2025,9
156076,680208,41419102,2,254.80,254.80,254.80,06/01/2025,00,06/01/2025 9:30AM,06/01/2025,1
156076,680208,41419103,2,382.19,382.19,382.19,06/01/2025,00,06/01/2025 9:30AM,06/01/2025,1
156076,680208,41419112,2,636.99,636.99,636.99,06/01/2025,00,06/01/2025 9:30AM,06/01/2025,1
156076,681801,41419104,2,512.28,512.28,0.00,,04,06/01/2025 9:30AM,06/01/2025,1
156076,681801,41419105,2,1280.73,1280.73,0.00,,04,06/01/2025 9:30AM,06/01/2025,1
156076,681801,41419113,2,768.44,768.44,0.00,,04,06/01/2025 9:30AM,06/01/2025,1
156076,693656,41419106,2,1766.59,1766.59,1766.59,06/01/2025,00,06/01/2025 9:30AM,06/01/2025,1
156076,693656,41419107,2,1059.95,1059.95,1059.95,06/01/2025,00,06/01/2025 9:30AM,06/01/2025,1
156076,693656,41419114,2,706.64,706.64,706.64,06/01/2025,00,06/01/2025 9:30AM,06/01/2025,1
156076,696273,41419094,2,385.69,385.69,0.00,,04,06/01/2025 9:30AM,06/01/2025,1
156076,696273,41419095,2,642.81,642.81,0.00,,04,06/01/2025 9:30AM,06/01/2025,1
156076,696273,41419108,2,257.12,257.12,0.00,,04,06/01/2025 9:30AM,06/01/2025,1
156076,704464,41419098,2,180.24,180.24,0.00,,04,06/01/2025 9:30AM,06/01/2025,1
156076,704464,41419099,2,450.59,450.59,0.00,,04,06/01/2025 9:30AM,06/01/2025,1
156076,704464,41419110,2,270.35,270.35,0.00,,04,06/01/2025 9:30AM,06/01/2025,1
156076,709510,41419100,2,1142.75,1142.75,0.00,,04,06/01/2025 9:30AM,06/01/2025,1
156076,709510,41419101,2,685.65,685.65,0.00,,04,06/01/2025 9:30AM,06/01/2025,1
156076,709510,41419111,2,457.10,457.10,0.00,,04,06/01/2025 9:30AM,06/01/2025,1
156076,715942,41419096,2,1170.67,1170.67,0.00,,04,06/01/2025 9:30AM,06/01/2025,1
156076,715942,41419097,2,468.26,468.26,0.00,,04,06/01/2025 9:30AM,06/01/2025,1
156076,715942,41419109,2,702.40,702.40,0.00,,04,06/01/2025 9:30AM,06/01/2025,1
156077,290797,41419115,72,446.89,446.89,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,290797,41419116,72,670.33,670.33,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,290797,41419133,72,1117.22,1117.22,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,425257,41419121,72,179.98,179.98,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,425257,41419122,72,269.97,269.97,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,425257,41419136,72,449.95,449.95,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,425636,41419129,72,539.94,539.94,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,425636,41419130,72,899.91,899.91,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,425636,41419140,72,359.96,359.96,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,662726,41419123,72,194.13,194.13,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,662726,41419124,72,323.56,323.56,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,662726,41419137,72,129.42,129.42,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,682390,41419119,72,352.13,352.13,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,682390,41419120,72,586.89,586.89,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,682390,41419135,72,234.76,234.76,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,685925,41419145,72,512.28,512.28,512.28,06/01/2025,00,06/01/2025 9:31AM,06/01/2025,12
156077,685925,41419146,72,1280.73,1280.73,1280.73,06/01/2025,00,06/01/2025 9:31AM,06/01/2025,12
156077,685925,41419147,72,768.44,768.44,768.44,06/01/2025,00,06/01/2025 9:31AM,06/01/2025,12
156077,688140,41419127,72,586.89,586.89,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,688140,41419128,72,234.76,234.76,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,688140,41419139,72,352.13,352.13,352.13,08/01/2025,,06/01/2025 9:31AM,06/01/2025,12
156077,706901,41419142,72,515.09,515.09,515.09,06/01/2025,00,06/01/2025 9:31AM,06/01/2025,12
156077,706901,41419143,72,1287.73,1287.73,1287.73,06/01/2025,00,06/01/2025 9:31AM,06/01/2025,12
156077,706901,41419144,72,772.64,772.64,772.64,06/01/2025,00,06/01/2025 9:31AM,06/01/2025,12
156077,708869,41419117,72,648.37,648.37,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,708869,41419118,72,1620.92,1620.92,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,708869,41419134,72,972.55,972.55,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,710596,41419125,72,270.15,270.15,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,710596,41419126,72,675.39,675.39,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,710596,41419138,72,405.23,405.23,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,712880,41419151,72,108.74,108.74,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,712880,41419152,72,65.24,65.24,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,712880,41419153,72,43.49,43.49,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,717811,41419148,72,873.32,873.32,873.32,06/01/2025,00,06/01/2025 9:31AM,06/01/2025,12
156077,717811,41419149,72,1309.97,1309.97,1309.97,06/01/2025,00,06/01/2025 9:31AM,06/01/2025,12
156077,717811,41419150,72,2183.29,2183.29,2183.29,06/01/2025,00,06/01/2025 9:31AM,06/01/2025,12
156077,721387,41419131,72,1509.86,1509.86,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,721387,41419132,72,905.92,905.92,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156077,721387,41419141,72,603.94,603.94,0.00,,04,06/01/2025 9:31AM,06/01/2025,12
156078,661388,41419164,12,151.54,151.54,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,661388,41419165,12,227.30,227.30,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,661388,41419175,12,378.84,378.84,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,687259,41419160,12,878.54,878.54,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,687259,41419161,12,1464.23,1464.23,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,687259,41419173,12,585.69,585.69,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,693092,41419166,12,623.81,623.81,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,693092,41419167,12,1039.69,1039.69,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,693092,41419176,12,415.87,415.87,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,694557,41419168,12,1707.37,1707.37,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,694557,41419169,12,1024.42,1024.42,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,694557,41419177,12,682.95,682.95,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,696336,41419156,12,179.16,179.16,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,696336,41419157,12,268.75,268.75,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,696336,41419171,12,447.92,447.92,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,696510,41419158,12,918.52,918.52,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,696510,41419159,12,551.11,551.11,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,696510,41419172,12,367.41,367.41,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,718892,41419162,12,363.08,363.08,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
156078,718892,41419163,12,544.63,544.63,0.00,,04,06/01/2025 9:31AM,06/01/2025,21
